,epoch,train acc,val acc
0,0,0.40484048404840484,0.4864864864864865
1,1,0.4221422142214221,0.46546546546546547
2,2,0.42714271427142714,0.4624624624624625
3,3,0.43394339433943396,0.44344344344344344
4,4,0.44034403440344033,0.43743743743743746
5,5,0.44034403440344033,0.4294294294294294
6,6,0.4446444644464446,0.4244244244244244
7,7,0.44184418441844187,0.4364364364364364
